A_lambda,0.3518513606903276
B_lambda,0.06994421599999448
NA0,100.0
NB0,0.0
NC0,0.0
delta_t,1.0
tfinal (hr),50.0
t,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0
NA_analytical_soln,100.0,70.33846648175732,49.47499867005298,34.7999553563851,24.477754934017444,17.21727744975056,12.110368928063957,8.518247789283423,5.991604866098154,4.2144029804597904,2.964346427816892,2.0850758185331544,1.46661035573817,1.0315912334888746,0.7256054539963193,0.5103797490490037,0.35899328871451075,0.2525103740542145,0.17761192481708363,0.1249295042050684,0.08787349744110767,0.061808870543961364,0.04347541169031705,0.030579937879599645,0.021509459355584414,0.01512942385923496,0.010641804730110982,0.007485282253143179,0.005265032748692046,0.003703343295192296,0.002604874882393241,0.0018322290460438858,0.0012887618134206009,0.0009064952961625374,0.0006376148900499933,0.00044848853572050846,0.00031545995837229366,0.0002218896970830614,0.00015607381020924204,0.0001097799246808293,7.721751552532356e-05,5.431361627582549e-05,3.8203364779201745e-05,2.6871660930122308e-05,1.8901114216425564e-05,1.3294753887799167e-05,9.35132600720173e-06,6.577579309175459e-06,4.6265684176953785e-06,3.2542572757362407e-06,2.288994663123881e-06
NB_analytical_soln,-0.0,28.589372628870265,46.767367688754184,57.75262889706959,63.80028712992152,66.48834851243264,66.9190951875156,65.86071002313138,63.84685828817318,61.24669926727998,58.31410095102287,55.222228542287034,52.08784704455556,48.9883906790473,45.9739462654556,43.07566071544608,40.311634749777475,37.69104981372978,35.21705351017508,32.88877296681488,30.70271590020515,28.653742015673853,26.7357331397321,24.942052332891745,23.26585540194335,21.700299363789743,20.238679145976725,18.87451448081198,17.601602391897547,16.41404606211966,15.306267632544664,14.273010205649612,13.309332727880498,12.410600304529732,11.572471712884335,10.7908853280157,10.06204428948504,9.382401467413318,8.748644598204653,8.157681829384401,7.6066278224094,7.092790499900582,6.61365848108545,6.166889220378937,5.750297844804788,5.361846673435391,4.9996353941510625,4.661891868348373,4.3469635317518245,4.053309358497777,3.779492355671193
NC_analytical_soln,0.0,1.0721608893724124,3.7576336411928324,7.44741574654531,11.721957936061038,16.29437403781681,20.970535884420443,25.621042187585203,30.161536845728662,34.538897752260226,38.721552621160235,42.69269563917981,46.44554259970627,49.98001808746383,53.300448280548075,56.413959535504915,59.32937196150801,62.05643981221601,64.60533456500784,66.98629752898006,69.20941060235374,71.28444911378219,73.22079144857757,75.02736772922866,76.71263513870106,78.28457121235103,79.75067904929315,81.11800023693488,82.39313257535376,83.58225059458516,84.69112749257295,85.72515756530434,86.68937851030607,87.5884932001741,88.42689067222561,89.20866618344857,89.93764025055658,90.6173766428896,91.25119932798515,91.84220839069091,92.39329496007508,92.90715518648314,93.38630331554977,93.83308390796013,94.24968325408099,94.63814003181072,95.00035525452293,95.33810155407231,95.65303184167976,95.94668738724495,96.22050535533414
total_analytical_soln,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0,99.99999999999999,100.0,100.0,100.00000000000001,100.0,100.0,99.99999999999999,100.0,100.0,99.99999999999999,100.0,100.0,100.00000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999999,100.0,100.0,100.0
NA_numerical_soln,100.0,64.81486393096725,42.00966586389799,27.228507767539476,17.648120259963555,11.43860513286884,7.413916352469574,4.8053197958088845,3.114561487101361,2.018698789911057,1.308416873856934,0.848048616440187,0.5496615568141575,0.35626239012993244,0.23091098339992738,0.1496646396923213,0.09700493256935044,0.06287361505115102,0.04075144804388367,0.026412995599542015,0.017119547157935525,0.01109601119601368,0.0071918645584611585,0.004661397227666057,0.003021278270393634,0.001958237399931515,0.0012692289062109221,0.000822648988533113,0.0005331988225472156,0.0003455920913154973,0.00022399504374232362,0.00014518208281369762,9.40995694278423e-05,6.099050788428204e-05,3.953091469600325e-05,2.562190857088124e-05,1.660680517673351e-05,1.076367817858065e-05,6.976463365414262e-06,4.521785237487032e-06,2.930788948927784e-06,1.8995868693513682e-06,1.2312146446206097e-06,7.980100966089901e-07,5.172291582724972e-07,3.352413751456063e-07,2.1728624114092816e-07,1.4083378153620595e-07,9.128122387152755e-08,5.916380104685217e-08,3.834693714490541e-08
NB_numerical_soln,0.0,35.18513606903276,55.529337378900394,66.42653950729253,71.36077478743822,72.57901646887339,71.52722284430662,69.13290387646539,65.98821542373057,62.46858412786929,58.8095499024699,55.15653029864583,51.597037089253135,48.18152194880691,44.93685457714109,41.8750278579448,38.9987715715659,36.30516438654805,33.78795029378729,31.439017052685898,29.249333101566933,27.209534965217067,25.310289520988075,23.542511631040483,21.89748923129388,20.36694955551317,18.943088245035085,17.61857536903507,16.386547377977084,15.240590775408943,14.17472119929379,13.183360250951614,12.261311536466698,11.40373682297839,10.606132851018087,9.864309112967966,9.174366760783215,8.532678713530823,7.935870977747881,7.380805158610324,6.864562119338898,6.384426734920558,5.93787368070936,5.52255419460969,5.136283751931172,4.777030593736619,4.442905052004857,4.132149617832422,3.843129701971014,3.574325040097782,3.324321698255858
NC_numerical_soln,0.0,0.0,2.460996757201624,6.3449527251680005,10.991104952598235,15.982378398257774,21.058860803223812,26.061776327725735,30.897223089168087,35.512717082219666,39.88203322367318,43.99542108491399,47.853301353932714,51.46221566106316,54.832234439458986,57.97530750236288,60.904223495864755,63.631961998400804,66.17129825816883,68.53456995171457,70.73354735127515,72.77936902358694,74.68251861445349,76.45282697173187,78.09948949043574,79.63109220708692,81.05564252605873,82.38060198197643,83.6129194232004,84.75906363249977,85.8250548056625,86.81649456696562,87.73859436396391,88.59620218651376,89.39382761806725,90.13566526512349,90.82561663241164,91.46731052279102,92.06412204578878,92.61919031960447,93.13543494987218,93.6155713654926,94.06212508807602,94.47744500738024,94.8637157308397,95.22296907102204,95.55709473070893,95.86785024133383,96.1568702067478,96.42567490073846,96.67567826339724
total_numerical_soln,100.0,100.0,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.0,100.00000000000001,100.0,100.00000000000001,100.00000000000001,100.00000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000003,100.00000000000001,100.00000000000001,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000001,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000004,100.00000000000004
"Coarse, delta_t_factor = 1.5000",0.0,52.77770410354914,72.16330499897674,76.3613352609853,73.90744228919561,68.77779865397487,62.801212056102315,56.7975785065285,51.114948537460485,45.88266107404049,41.13044841429226,36.84429487101698,32.992469482274295,29.537510430787883,26.44160793846732,23.668898770650287,21.18632829016944,18.963859310696936,16.97439329110376,15.193574306048545,13.599554323157381,12.172755122481966,10.89564197981657,9.752514854055839,8.72931853560694,7.81347132178557,6.993711009839268,6.259956737509261,5.603185172238444,5.0153196209557045,4.489130741377703,4.01814765488537,3.596578377824015,3.2192385974180047,2.8814879186297797
"Medium, delta_t_factor = 1.0000",0.0,35.18513606903276,55.529337378900394,66.42653950729253,71.36077478743822,72.57901646887339,71.52722284430662,69.13290387646539,65.98821542373057,62.46858412786929,58.8095499024699,55.15653029864583,51.597037089253135,48.18152194880691,44.93685457714109,41.8750278579448,38.9987715715659,36.30516438654805,33.78795029378729,31.439017052685898,29.249333101566933,27.209534965217067,25.310289520988075,23.542511631040483,21.89748923129388,20.36694955551317,18.943088245035085,17.61857536903507,16.386547377977084,15.240590775408943,14.17472119929379,13.183360250951614,12.261311536466698,11.40373682297839,10.606132851018087,9.864309112967966,9.174366760783215,8.532678713530823,7.935870977747881,7.380805158610324,6.864562119338898,6.384426734920558,5.93787368070936,5.52255419460969,5.136283751931172,4.777030593736619,4.442905052004857,4.132149617832422,3.843129701971014,3.574325040097782,3.324321698255858
"Fine, delta_t_factor = 0.5000",0.0,17.59256803451638,31.474902379241477,42.3212449813865,50.686468835383856,57.02710436291117,61.718665792385515,65.06992849522395,67.33469371493545,68.72148275114354,69.40152488951497,69.51533927942073,69.17815814696864,68.48439520826636,67.51132728180005,66.32212754261894,64.96836450454457,63.492060745110756,61.927388847551235,60.30206840366843,58.638516688913214,56.954796364612726,55.26539593435269,53.58187239556288,51.9133803472811,50.26710754632775,48.648633386383175,47.062223875601155,45.51107429953735,43.99750878759655,42.52314437896977,41.089025847209136,39.69573644096498,38.34348879060607,37.03219948236293,35.761550185175224,34.531037707431395,33.340014942179316,32.18772431443565,31.073325059969584,29.995915430705097,28.954550728874125,27.948257913009375,26.976047387813153,26.036922481953326,25.129887028860377,24.253951392286393,23.4081372179814,22.59148114307396,21.80303765373918,21.041881247956535,20.307108032330706,19.59783685902402,18.91321008996542,18.252394059947612,17.614579297414394,16.998980551191583,16.404836662729195,15.83141031627178,15.277987693487583,14.74387805424307,14.228413261223457,13.730947262821307,13.250855546019098,12.787534568775532,12.340401179604303,11.908892030538661,11.492462988447732,11.090588548663925,10.702761254055899,10.328491122006294,9.967305081201266,9.618746419688055,9.28237424528934,8.957762959164175,8.644501743062712,8.342194060625655,8.050457172921071,7.768921668284219,7.497231006424544,7.235041076683605,6.982019770264398,6.737846566203358,6.502212130818597,6.274817930339571,6.055375856402634,5.843607864082381,5.639245622119155,5.442030174997571,5.251711616528684,5.068048774588769,4.890808906670081,4.719767405903026,4.55470751721446,4.395420063293129,4.241703180040271,4.0933620611909936,3.9502087117999483,3.8120617102930687,3.678745978795482,3.5500925614541448
max_NB,5.7250000000000005,5.7250000000000005,5.7,5.7,5.6000000000000005,5.6000000000000005,4.800000000000001,4.800000000000001
inverse_interval,80.0,40.0,20.0,10.0,5.0,2.5,1.25,0.625
